,Age,Overall,Potential
15591,20,58,71
15592,29,58,58
15593,19,58,73
15594,19,58,73
15595,24,58,64
15596,22,58,67
15597,23,58,65
15598,25,58,60
15599,18,58,70
15600,26,58,60
15601,22,58,68
15602,32,58,58
15603,23,58,66
15604,19,58,67
15605,24,58,64
15606,24,58,64
15607,17,58,80
15608,19,58,74
15609,21,58,65
15610,19,58,72
15611,22,58,67
15612,18,58,76
15613,23,58,66
15614,20,58,68
15615,19,58,69
15616,30,58,58
15617,26,58,61
15618,31,58,58
15619,23,58,64
15620,25,58,61
15621,19,58,76
15622,21,58,62
15623,22,58,71
15624,22,58,64
15625,18,58,73
15626,22,58,66
15627,17,58,76
15628,19,58,70
15629,20,58,67
15630,21,58,66
15631,20,58,70
15632,20,58,70
15633,18,58,72
15634,28,58,58
15635,24,58,62
15636,19,58,71
15637,20,58,69
15638,27,58,58
15639,17,58,72
15640,33,58,58
15641,29,58,59
15642,20,58,66
15643,21,58,69
15644,23,58,64
15645,22,58,67
15646,19,58,72
15647,19,58,69
15648,21,58,70
15649,22,58,68
15650,25,58,63
15651,23,58,64
15652,29,58,58
15653,20,58,68
15654,21,58,68
15655,26,58,62
15656,17,58,75
15657,19,58,67
15658,18,58,68
15659,19,58,71
15660,22,58,67
15661,20,58,66
15662,19,58,70
15663,22,58,67
15664,27,58,58
15665,22,58,67
15666,19,58,72
15667,20,58,66
15668,21,58,68
15669,21,58,68
15670,26,58,60
15671,21,58,67
15672,18,58,75
15673,27,58,59
15674,18,58,76
15675,24,58,59
15676,21,58,66
15677,24,58,64
15678,17,58,79
15679,20,58,68
15680,23,58,66
15681,18,58,72
15682,21,58,70
15683,17,58,73
15684,18,58,77
15685,19,58,71
15686,25,58,58
15687,20,58,70
15688,24,58,65
15689,22,58,66
15690,26,58,62
15691,22,58,64
15692,19,58,73
15693,22,58,67
15694,20,58,72
15695,21,58,66
15696,27,58,60
15697,21,58,64
15698,23,58,67
15699,19,58,71
15700,28,58,58
15701,18,58,75
15702,32,58,58
15703,22,58,65
15704,27,58,58
15705,21,58,65
15706,24,58,62
15707,23,58,63
15708,23,58,64
15709,29,58,58
15710,29,58,58
15711,27,58,58
15712,24,58,61
15713,19,58,73
15714,21,58,65
15715,21,58,72
15716,19,58,76
15717,28,58,58
15718,18,58,74
15719,20,58,69
15720,20,58,66
15721,20,58,68
15722,19,58,74
15723,21,58,63
15724,28,58,59
15725,21,58,68
15726,30,58,58
15727,26,58,60
15728,22,58,66
15729,21,58,69
15730,23,58,65
15731,18,58,77
15732,31,58,58
15733,18,58,72
15734,29,58,59
15735,20,58,66
15736,20,58,70
15737,18,58,74
15738,23,58,66
15739,23,58,64
15740,26,58,59
15741,20,58,68
15742,19,58,72
15743,20,58,67
15744,19,58,68
15745,20,58,71
15746,34,58,58
15747,19,58,68
15748,22,58,63
15749,18,58,70
15750,27,58,60
15751,23,58,62
15752,20,58,70
15753,26,58,61
15754,18,58,74
15755,28,58,58
15756,19,58,72
15757,20,58,69
15758,18,58,69
15759,17,58,74
15760,20,58,64
15761,30,58,58
15762,20,58,70
15763,28,58,58
15764,18,58,72
15765,24,58,63
15766,24,58,64
15767,18,58,75
15768,25,58,63
15769,23,58,66
15770,21,58,67
15771,20,58,71
15772,19,58,66
15773,21,58,69
15774,24,58,63
15775,20,58,72
15776,20,58,66
15777,19,58,74
15778,19,58,71
15779,25,58,61
15780,27,58,60
15781,24,58,63
15782,21,58,68
15783,20,58,69
15784,24,58,63
15785,17,58,74
15786,20,58,69
15787,24,58,63
15788,21,58,69
15789,18,58,72
15790,19,58,73
15791,18,58,72
15792,19,58,72
15793,20,58,72
15794,22,58,68
15795,30,58,58
15796,22,58,67
15797,24,58,65
15798,23,58,66
15799,22,58,65
15800,18,58,72
15801,22,58,69
15802,21,58,68
15803,23,58,65
15804,17,58,74
15805,18,58,69
15806,19,58,70
15807,17,58,80
15808,22,58,65
15809,18,58,78
15810,24,58,66
15811,23,58,66
15812,22,58,69
15813,22,58,66
15814,20,58,69
15815,23,58,66
15816,19,58,70
15817,17,58,75
15818,22,58,65
15819,19,58,68
15820,21,58,65
15821,23,58,64
15822,22,58,63
15823,19,58,75
15824,19,58,75
15825,27,58,60
15826,28,58,58
15827,22,58,66
15828,21,58,68
15829,27,58,60
15830,20,58,72
15831,32,58,58
15832,21,58,68
15833,19,58,70
15834,21,58,67
15835,25,58,62
15836,19,58,69
15837,16,58,82
15838,30,58,58
15839,20,58,70
15840,25,58,61
15841,26,58,58
15842,19,58,71
15843,21,58,68
15844,17,58,81
15845,25,58,61
15846,23,58,67
15847,18,58,77
15848,18,58,72
15849,21,58,69
15850,21,58,68
15851,29,58,58
15852,23,58,63
15853,28,58,58
15854,20,58,69
15855,21,58,66
15856,22,58,68
15857,19,58,73
15858,20,58,67
15859,21,58,68
15860,18,58,72
15861,20,58,69
15862,24,58,64
15863,22,58,68
15864,20,58,73
15865,23,58,65
15866,21,58,67
15867,22,58,68
15868,21,58,70
15869,19,58,72
15870,26,58,59
15871,19,58,73
15872,22,58,69
15873,20,58,72
15874,18,58,70
15875,25,58,63
15876,22,58,68
15877,18,58,74
15878,23,58,63
15879,20,58,67
15880,31,58,58
15881,23,58,63
15882,20,58,68
15883,19,58,76
15884,21,58,64
15885,19,58,72
15886,19,58,70
15887,18,58,80
15888,19,58,68
15889,23,58,64
15890,23,58,64
15891,20,58,66
15892,18,58,74
15893,22,58,68
15894,20,58,69
15895,20,58,70
15896,19,58,77
15897,23,58,65
15898,19,58,74
15899,17,58,70
15900,23,58,64
15901,30,58,58
15902,25,58,64
15903,22,58,67
15904,22,58,66
15905,19,58,71
15906,21,58,66
15907,18,58,71
15908,22,58,67
15909,25,58,60
15910,20,58,68
15911,19,58,71
15912,19,58,73
15913,20,58,70
15914,20,58,74
15915,24,58,64
15916,18,58,74
15917,25,58,59
15918,28,58,58
15919,31,58,58
15920,21,58,66
15921,20,58,69
15922,18,58,75
15923,19,58,67
15924,21,58,72
15925,18,58,68
15926,22,58,65
15927,18,58,66
15928,17,58,73
15929,25,58,60
15930,20,58,74
15931,23,58,65
15932,29,58,58
15933,22,58,64
15934,19,58,73
15935,37,58,58
15936,22,58,64
15937,24,58,64
15938,23,58,67
15939,26,58,59
15940,18,58,73
15941,19,58,74
15942,18,58,70
15943,20,58,71
15944,19,58,71
15945,23,58,64
15946,37,58,58
15947,19,58,71
15948,19,58,70
15949,23,58,66
15950,21,58,66
15951,28,58,59
15952,18,58,73
15953,26,58,58
15954,25,58,63
15955,19,58,71
15956,28,58,58
15957,21,58,68
15958,19,58,74
15959,27,58,61
15960,18,58,73
15961,18,58,77
15962,20,58,66
15963,25,58,61
15964,21,58,69
15965,19,58,70
15966,19,58,72
15967,26,58,59
15968,16,58,78
15969,18,58,68
15970,23,58,66
15971,22,58,68
15972,21,58,72
15973,19,58,73
15974,18,58,73
15975,19,58,69
15976,21,58,67
15977,18,58,73
15978,24,58,64
15979,25,58,62
15980,20,58,70
15981,17,58,75
15982,22,58,65
15983,20,58,71
15984,23,58,63
15985,18,58,68
15986,21,58,68
15987,24,58,63
15988,30,58,58
15989,25,58,61
15990,18,58,72
15991,22,58,66
15992,18,58,70
15993,32,58,58
15994,23,58,64
15995,33,58,58
15996,25,58,64
15997,29,58,58
15998,23,58,64
15999,22,58,65
16000,21,58,66
16001,20,58,68
16002,18,58,73
16003,29,58,58
16004,21,57,65
16005,19,57,70
16006,24,57,61
16007,17,57,74
16008,20,57,72
16009,20,57,72
16010,19,57,70
16011,19,57,71
16012,22,57,63
16013,20,57,70
16014,23,57,63
16015,21,57,67
16016,24,57,62
16017,20,57,72
16018,24,57,64
16019,24,57,63
16020,20,57,71
16021,27,57,57
16022,27,57,58
16023,21,57,67
16024,19,57,71
16025,21,57,68
16026,20,57,69
16027,28,57,57
16028,36,57,57
16029,19,57,68
16030,25,57,62
16031,28,57,57
16032,26,57,58
16033,24,57,61
16034,20,57,67
16035,23,57,64
16036,23,57,64
16037,21,57,68
16038,20,57,68
16039,18,57,72
16040,19,57,69
16041,21,57,68
16042,23,57,64
16043,19,57,69
16044,23,57,64
16045,18,57,77
16046,20,57,65
16047,20,57,65
16048,22,57,62
16049,17,57,75
16050,25,57,61
16051,21,57,65
16052,18,57,74
16053,19,57,69
16054,20,57,65
16055,18,57,77
16056,28,57,57
16057,18,57,72
16058,20,57,70
16059,23,57,64
16060,20,57,71
16061,20,57,71
16062,19,57,75
16063,19,57,73
16064,22,57,63
16065,18,57,73
16066,20,57,68
16067,27,57,57
16068,32,57,57
16069,22,57,67
16070,19,57,70
16071,21,57,66
16072,17,57,77
16073,26,57,59
16074,19,57,69
16075,19,57,68
16076,21,57,67
16077,19,57,69
16078,24,57,62
16079,21,57,64
16080,24,57,60
16081,24,57,61
16082,24,57,64
16083,18,57,67
16084,21,57,67
16085,20,57,67
16086,20,57,67
16087,23,57,65
16088,24,57,64
16089,20,57,69
16090,19,57,72
16091,21,57,66
16092,31,57,57
16093,27,57,59
16094,23,57,63
16095,20,57,65
16096,21,57,66
16097,21,57,69
16098,28,57,57
16099,21,57,71
16100,19,57,69
16101,32,57,57
16102,19,57,74
16103,20,57,72
16104,19,57,64
16105,25,57,60
16106,19,57,77
16107,21,57,65
16108,17,57,72
16109,25,57,60
16110,20,57,70
16111,22,57,66
16112,21,57,67
16113,19,57,70
16114,20,57,69
16115,24,57,63
16116,16,57,70
16117,21,57,71
16118,21,57,67
16119,20,57,67
16120,19,57,73
16121,41,57,57
16122,24,57,63
16123,20,57,69
16124,17,57,72
16125,19,57,74
16126,32,57,57
16127,19,57,72
16128,19,57,72
16129,24,57,59
16130,23,57,62
16131,18,57,76
16132,23,57,65
16133,17,57,80
16134,19,57,65
16135,18,57,76
16136,22,57,64
16137,25,57,59
16138,20,57,65
16139,18,57,74
16140,23,57,65
16141,20,57,67
16142,23,57,62
16143,22,57,67
16144,19,57,73
16145,17,57,76
16146,20,57,67
16147,17,57,76
16148,20,57,63
16149,23,57,63
16150,19,57,69
16151,21,57,67
16152,21,57,67
16153,19,57,70
16154,22,57,68
16155,32,57,57
16156,19,57,70
16157,23,57,65
16158,19,57,68
16159,27,57,58
16160,18,57,72
16161,19,57,70
16162,28,57,57
16163,20,57,69
16164,19,57,70
16165,21,57,63
16166,27,57,58
16167,18,57,69
16168,22,57,61
16169,19,57,75
16170,19,57,69
16171,21,57,67
16172,20,57,67
16173,18,57,73
16174,18,57,72
16175,24,57,61
16176,21,57,68
16177,19,57,72
16178,17,57,72
16179,19,57,71
16180,22,57,64
16181,23,57,63
16182,21,57,65
16183,23,57,63
16184,21,57,71
16185,21,57,66
16186,23,57,61
16187,23,57,62
16188,20,57,69
16189,19,57,71
16190,33,57,57
16191,28,57,57
16192,22,57,66
16193,20,57,71
16194,23,57,62
16195,23,57,62
16196,21,57,61
16197,27,57,58
16198,24,57,61
16199,19,57,74
16200,21,57,65
16201,20,57,68
16202,24,57,65
16203,22,57,66
16204,24,57,60
16205,18,57,78
16206,21,57,67
16207,33,57,57
16208,18,57,77
16209,19,57,68
16210,20,57,66
16211,20,57,71
16212,25,57,60
16213,19,57,73
16214,25,57,59
16215,21,57,65
16216,18,57,72
16217,20,57,69
16218,20,57,68
16219,22,57,68
16220,20,57,69
16221,23,57,61
16222,20,57,66
16223,22,57,65
16224,20,57,69
16225,17,57,79
16226,30,57,57
16227,18,57,75
16228,20,57,70
16229,20,57,71
16230,20,57,71
16231,25,57,60
16232,20,57,70
16233,28,57,58
16234,28,57,57
16235,22,57,65
16236,18,57,69
16237,19,57,72
16238,17,57,77
16239,18,57,74
16240,22,57,65
16241,20,57,72
16242,19,57,68
16243,19,57,68
16244,22,57,63
16245,19,57,66
16246,23,57,66
16247,21,57,62
16248,18,57,70
16249,21,57,67
16250,22,57,66
16251,18,57,76
16252,19,57,66
16253,19,57,69
16254,21,57,69
16255,18,57,73
16256,24,57,62
16257,23,57,63
16258,22,57,67
16259,24,57,62
16260,18,57,71
16261,28,57,57
16262,21,57,67
16263,19,57,75
16264,22,57,64
16265,21,57,65
16266,28,57,57
16267,21,57,68
16268,25,57,63
16269,18,57,74
16270,21,57,67
16271,18,57,74
16272,23,57,66
16273,20,57,68
16274,19,57,74
16275,19,57,64
16276,31,57,57
16277,19,57,74
16278,18,57,68
16279,22,57,67
16280,22,57,64
16281,23,57,62
16282,22,57,68
16283,23,57,64
16284,20,57,71
16285,19,57,71
16286,20,57,68
16287,21,57,64
16288,25,57,62
16289,28,57,57
16290,21,57,67
16291,20,57,67
16292,23,57,66
16293,20,57,72
16294,18,57,74
16295,22,57,64
16296,20,57,68
16297,19,57,77
16298,21,57,70
16299,19,57,70
16300,19,57,72
16301,18,57,78
16302,20,57,67
16303,25,57,62
16304,18,57,73
16305,21,57,69
16306,19,57,71
16307,21,57,68
16308,24,57,63
16309,19,57,67
16310,20,57,66
16311,23,57,65
16312,20,57,69
16313,23,57,63
16314,19,57,73
16315,23,57,63
16316,18,57,70
16317,18,57,72
16318,19,57,70
16319,18,57,68
16320,21,57,67
16321,18,57,72
16322,19,57,70
16323,21,57,66
16324,19,57,71
16325,24,57,62
16326,19,57,74
16327,20,57,68
16328,26,57,58
16329,21,57,67
16330,19,57,69
16331,18,57,72
16332,19,57,74
16333,26,57,62
16334,21,57,68
16335,20,57,71
16336,19,57,69
16337,23,57,63
16338,22,57,59
16339,22,57,66
16340,24,57,64
16341,21,57,67
16342,25,57,57
16343,20,57,70
16344,19,57,71
16345,18,57,74
16346,21,57,66
16347,23,57,65
16348,20,57,68
16349,21,57,67
16350,21,57,66
16351,26,57,58
16352,19,57,69
16353,23,57,65
16354,20,57,64
16355,17,57,69
16356,19,57,71
16357,19,57,70
16358,22,57,66
16359,23,57,66
16360,33,57,57
16361,18,57,75
16362,23,57,64
16363,27,57,57
16364,19,57,73
16365,18,57,65
16366,22,57,63
16367,19,57,70
16368,19,57,74
16369,19,57,65
16370,25,57,60
16371,19,57,70
16372,19,57,71
16373,22,57,67
16374,17,57,81
16375,20,57,69
16376,19,57,69
16377,19,57,71
16378,27,57,58
16379,19,57,69
16380,20,57,68
16381,20,56,65
16382,19,56,67
16383,22,56,66
16384,19,56,70
16385,22,56,66
16386,20,56,63
16387,19,56,73
16388,19,56,71
16389,18,56,67
16390,19,56,68
16391,20,56,71
16392,17,56,75
16393,18,56,71
16394,27,56,56
16395,22,56,65
16396,19,56,73
16397,19,56,70
16398,26,56,60
16399,19,56,74
16400,18,56,76
16401,20,56,68
16402,19,56,68
16403,19,56,70
16404,24,56,62
16405,27,56,59
16406,20,56,68
16407,30,56,56
16408,18,56,71
16409,20,56,69
16410,20,56,71
16411,19,56,72
16412,22,56,61
16413,19,56,68
16414,20,56,64
16415,18,56,71
16416,20,56,66
16417,17,56,79
16418,21,56,61
16419,19,56,72
16420,21,56,63
16421,22,56,63
16422,17,56,79
16423,19,56,66
16424,32,56,56
16425,20,56,70
16426,18,56,74
16427,24,56,62
16428,20,56,68
16429,19,56,66
16430,19,56,65
16431,21,56,65
16432,18,56,74
16433,20,56,70
16434,23,56,62
16435,20,56,63
16436,20,56,65
16437,19,56,68
16438,17,56,76
16439,21,56,66
16440,17,56,73
16441,25,56,62
16442,22,56,64
16443,25,56,59
16444,19,56,70
16445,18,56,67
16446,19,56,67
16447,19,56,65
16448,17,56,72
16449,26,56,57
16450,23,56,64
16451,19,56,67
16452,29,56,56
16453,21,56,63
16454,35,56,56
16455,19,56,66
16456,19,56,71
16457,21,56,68
16458,20,56,67
16459,19,56,63
16460,17,56,79
16461,19,56,64
16462,22,56,62
16463,18,56,72
16464,21,56,64
16465,22,56,65
16466,25,56,61
16467,21,56,66
16468,18,56,75
16469,20,56,73
16470,21,56,69
16471,22,56,66
16472,25,56,57
16473,27,56,56
16474,29,56,57
16475,19,56,68
16476,25,56,61
16477,26,56,58
16478,19,56,69
16479,17,56,69
16480,25,56,59
16481,19,56,68
16482,19,56,68
16483,33,56,56
16484,21,56,62
16485,20,56,67
16486,24,56,64
16487,18,56,67
16488,19,56,65
16489,20,56,65
16490,27,56,59
16491,27,56,57
16492,29,56,56
16493,20,56,67
16494,20,56,67
16495,22,56,68
16496,21,56,63
16497,22,56,64
16498,20,56,68
16499,22,56,65
16500,21,56,61
16501,20,56,66
16502,22,56,63
16503,18,56,76
16504,20,56,66
16505,18,56,70
16506,23,56,62
16507,21,56,63
16508,18,56,65
16509,17,56,78
16510,20,56,66
16511,19,56,71
16512,21,56,63
16513,19,56,66
16514,20,56,67
16515,20,56,71
16516,20,56,68
16517,19,56,69
16518,18,56,74
16519,22,56,61
16520,21,56,62
16521,21,56,68
16522,21,56,69
16523,21,56,70
16524,19,56,65
16525,31,56,56
16526,20,56,72
16527,26,56,57
16528,17,56,72
16529,18,56,68
16530,20,56,71
16531,17,56,78
16532,19,56,69
16533,26,56,58
16534,18,56,71
16535,18,56,71
16536,23,56,62
16537,24,56,60
16538,19,56,71
16539,24,56,63
16540,22,56,59
16541,19,56,69
16542,21,56,67
16543,19,56,72
16544,22,56,63
16545,22,56,68
16546,19,56,70
16547,20,56,70
16548,20,56,67
16549,20,56,66
16550,17,56,75
16551,20,56,72
16552,18,56,72
16553,21,56,66
16554,20,56,72
16555,21,56,66
16556,23,56,63
16557,19,56,73
16558,21,56,63
16559,18,56,67
16560,18,56,68
16561,21,56,65
16562,19,56,69
16563,18,56,76
16564,25,56,60
16565,20,56,66
16566,24,56,63
16567,19,56,68
16568,20,56,68
16569,20,56,65
16570,18,56,74
16571,19,56,74
16572,24,56,61
16573,20,56,68
16574,22,56,62
16575,21,56,68
16576,19,56,72
16577,17,56,73
16578,21,56,67
16579,23,56,62
16580,19,56,68
16581,20,56,69
16582,29,56,56
16583,21,56,63
16584,40,56,56
16585,21,56,66
16586,20,56,64
16587,21,56,66
16588,18,56,71
16589,20,56,67
16590,22,56,67
16591,22,56,64
16592,27,56,56
16593,26,56,56
16594,25,56,59
16595,19,56,67
16596,23,56,63
16597,18,56,66
16598,19,56,73
16599,21,56,66
16600,22,56,65
16601,27,56,56
16602,23,56,65
16603,20,56,62
16604,19,56,68
16605,33,56,56
16606,19,56,70
16607,25,56,61
16608,17,56,76
16609,20,56,67
16610,18,56,77
16611,18,56,75
16612,21,56,65
16613,28,56,56
16614,22,56,64
16615,34,56,56
16616,24,56,63
16617,18,56,68
16618,21,56,68
16619,24,56,63
16620,18,56,72
16621,21,56,63
16622,18,56,72
16623,18,56,70
16624,20,56,68
16625,25,56,61
16626,22,56,64
16627,19,56,66
16628,23,56,60
16629,19,56,65
16630,22,56,62
16631,19,56,67
16632,20,56,70
16633,19,56,70
16634,22,56,60
16635,18,56,70
16636,18,56,68
16637,19,56,73
16638,25,56,59
16639,20,56,66
16640,20,56,63
16641,24,56,62
16642,22,56,65
16643,20,56,71
16644,19,56,75
16645,18,56,72
16646,21,56,66
16647,19,56,73
16648,20,56,66
16649,20,56,70
16650,17,56,67
16651,24,56,60
16652,21,56,65
16653,17,56,70
16654,21,56,66
16655,20,56,65
16656,22,56,65
16657,18,56,74
16658,21,56,62
16659,25,56,62
16660,18,56,71
16661,20,56,68
16662,21,56,67
16663,20,56,71
16664,23,56,65
16665,23,56,61
16666,25,56,60
16667,19,56,71
16668,22,56,67
16669,27,56,56
16670,20,56,65
16671,21,56,65
16672,21,56,70
16673,19,56,72
16674,19,56,68
16675,20,56,70
16676,20,56,67
16677,19,56,68
16678,22,56,66
16679,19,56,68
16680,17,56,79
16681,20,56,66
16682,23,56,61
16683,22,56,65
16684,19,56,74
16685,19,56,65
16686,17,56,76
16687,19,56,70
16688,20,56,68
16689,25,56,59
16690,22,56,66
16691,24,56,62
16692,19,56,70
16693,24,56,62
16694,20,56,69
16695,19,55,71
16696,43,55,55
16697,30,55,55
16698,20,55,63
16699,20,55,71
16700,21,55,68
16701,20,55,63
16702,17,55,69
16703,22,55,66
16704,18,55,73
16705,18,55,68
16706,18,55,67
16707,24,55,60
16708,24,55,61
16709,18,55,68
16710,19,55,66
16711,19,55,71
16712,20,55,66
16713,24,55,60
16714,18,55,71
16715,20,55,69
16716,17,55,75
16717,20,55,66
16718,20,55,69
16719,22,55,61
16720,25,55,60
16721,38,55,55
16722,18,55,70
16723,24,55,61
16724,18,55,68
16725,17,55,71
16726,18,55,68
16727,22,55,63
16728,21,55,63
16729,18,55,63
16730,27,55,56
16731,20,55,62
16732,18,55,71
16733,28,55,55
16734,21,55,65
16735,19,55,68
16736,20,55,63
16737,21,55,66
16738,18,55,70
16739,22,55,66
16740,18,55,69
16741,20,55,66
16742,23,55,63
16743,20,55,63
16744,22,55,61
16745,19,55,71
16746,25,55,60
16747,28,55,55
16748,19,55,71
16749,39,55,55
16750,18,55,68
16751,24,55,62
16752,20,55,67
16753,21,55,65
16754,24,55,61
16755,20,55,66
16756,24,55,59
16757,22,55,62
16758,18,55,70
16759,20,55,67
16760,17,55,74
16761,17,55,70
16762,26,55,58
16763,26,55,58
16764,17,55,73
16765,19,55,72
16766,21,55,62
16767,23,55,64
16768,18,55,71
16769,24,55,59
16770,33,55,55
16771,19,55,66
16772,21,55,62
16773,22,55,61
16774,23,55,60
16775,24,55,60
16776,24,55,62
16777,18,55,70
16778,28,55,55
16779,22,55,62
16780,17,55,69
16781,20,55,66
16782,22,55,62
16783,20,55,70
16784,19,55,65
16785,24,55,59
16786,20,55,70
16787,21,55,69
16788,18,55,64
16789,19,55,68
16790,19,55,65
16791,18,55,67
16792,22,55,63
16793,20,55,65
16794,20,55,70
16795,20,55,70
16796,19,55,69
16797,18,55,64
16798,22,55,65
16799,17,55,73
16800,21,55,63
16801,18,55,76
16802,18,55,72
16803,19,55,67
16804,20,55,65
16805,23,55,58
16806,23,55,59
16807,20,55,69
16808,20,55,70
16809,17,55,72
16810,23,55,63
16811,21,55,64
16812,25,55,59
16813,19,55,72
16814,23,55,62
16815,25,55,56
16816,30,55,55
16817,23,55,62
16818,19,55,68
16819,30,55,55
16820,18,55,75
16821,19,55,66
16822,20,55,71
16823,23,55,62
16824,20,55,69
16825,19,55,71
16826,19,55,71
16827,20,55,65
16828,29,55,55
16829,17,55,69
16830,18,55,72
16831,18,55,73
16832,33,55,55
16833,25,55,59
16834,43,55,55
16835,22,55,61
16836,20,55,66
16837,26,55,57
16838,21,55,68
16839,23,55,62
16840,18,55,70
16841,23,55,61
16842,17,55,68
16843,17,55,73
16844,18,55,71
16845,23,55,61
16846,21,55,67
16847,20,55,66
16848,22,55,63
16849,19,55,70
16850,20,55,69
16851,22,55,61
16852,20,55,65
16853,22,55,62
16854,26,55,58
16855,18,55,75
16856,18,55,74
16857,19,55,68
16858,27,55,56
16859,19,55,71
16860,22,55,65
16861,18,55,75
16862,20,55,67
16863,19,55,70
16864,20,55,71
16865,20,55,65
16866,20,55,68
16867,36,55,55
16868,23,55,65
16869,17,55,70
16870,25,55,58
16871,22,55,65
16872,22,55,64
16873,19,55,67
16874,20,55,65
16875,22,55,66
16876,26,55,58
16877,21,55,65
16878,23,55,61
16879,26,55,59
16880,21,55,61
16881,19,55,74
16882,24,55,62
16883,22,55,62
16884,26,55,57
16885,21,55,64
16886,21,55,63
16887,20,55,65
16888,25,55,60
16889,18,55,76
16890,19,55,73
16891,18,55,68
16892,28,55,55
16893,22,55,63
16894,19,55,70
16895,20,55,66
16896,18,55,70
16897,18,55,75
16898,18,55,76
16899,17,55,77
16900,19,55,70
16901,20,55,65
16902,19,55,64
16903,25,55,60
16904,19,55,70
16905,18,55,78
16906,25,55,60
16907,20,55,65
16908,20,55,66
16909,26,55,58
16910,17,55,75
16911,18,55,75
16912,20,55,65
16913,18,55,70
16914,21,55,62
16915,19,55,66
16916,19,55,67
16917,24,55,60
16918,19,55,63
16919,20,55,68
16920,20,55,69
16921,22,55,65
16922,20,55,63
16923,26,55,57
16924,18,55,67
16925,19,55,67
16926,17,55,71
16927,19,55,70
16928,19,55,68
16929,17,55,74
16930,31,55,55
16931,22,55,63
16932,21,55,67
16933,19,55,70
16934,33,55,55
16935,23,55,63
16936,19,55,70
16937,24,55,59
16938,22,55,61
16939,22,55,61
16940,19,55,68
16941,22,55,62
16942,22,55,62
16943,20,55,71
16944,18,55,72
16945,20,55,69
16946,21,55,68
16947,18,55,67
16948,20,55,68
16949,23,55,62
16950,20,55,65
16951,18,55,71
16952,17,55,69
16953,24,55,60
16954,18,55,73
16955,17,55,72
16956,23,55,62
16957,17,55,72
16958,20,55,67
16959,24,55,58
16960,22,55,65
16961,20,55,67
16962,19,55,65
16963,20,55,70
16964,17,55,71
16965,20,55,65
16966,20,55,71
16967,21,55,66
16968,18,55,64
16969,20,55,69
16970,21,55,65
16971,19,55,67
16972,21,55,69
16973,18,55,70
16974,21,55,61
16975,20,55,62
16976,28,55,55
16977,19,55,71
16978,23,55,62
16979,24,55,59
16980,21,55,65
16981,18,55,71
16982,18,55,68
16983,18,54,75
16984,17,54,74
16985,17,54,66
16986,21,54,66
16987,22,54,62
16988,17,54,65
16989,20,54,64
16990,22,54,63
16991,18,54,64
16992,21,54,68
16993,20,54,67
16994,23,54,61
16995,18,54,71
16996,17,54,67
16997,18,54,68
16998,19,54,68
16999,18,54,65
17000,19,54,63
17001,23,54,61
17002,18,54,66
17003,17,54,74
17004,20,54,65
17005,24,54,59
17006,17,54,72
17007,20,54,67
17008,17,54,69
17009,28,54,57
17010,22,54,63
17011,22,54,62
17012,22,54,64
17013,19,54,69
17014,16,54,66
17015,18,54,64
17016,20,54,68
17017,26,54,59
17018,18,54,69
17019,24,54,61
17020,19,54,67
17021,21,54,63
17022,22,54,63
17023,30,54,54
17024,18,54,69
17025,16,54,78
17026,18,54,77
17027,21,54,65
17028,25,54,58
17029,21,54,62
17030,22,54,64
17031,18,54,64
17032,19,54,67
17033,18,54,72
17034,19,54,63
17035,23,54,61
17036,17,54,72
